Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Change Request,Priority,Severity
1366872,Firefox,Address Bar,nobody,RESOLVED,INVALID,One-off search buttons: One-off buttons and settings button have slightly different colors on hover/mouseover, ---,P3,normal
1366891,Firefox,Sync,nobody,RESOLVED,DUPLICATE,Handle deduped child IDs when reordering folder children, ---,P3,normal
1368322,Firefox,Private Browsing,nobody,RESOLVED,INVALID,Cannot view or delete cookies in private mode, ---,P3,normal
1368608,Firefox,Sync,nobody,RESOLVED,DUPLICATE,Bookmark de-duping behaves differently on a full sync compared to partial sync., ---,P3,normal
1369016,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,Sometimes selecting a history entry opens a Google search instead of navigating to the entry, ---,P3,normal
1369514,Firefox,Sync,nobody,RESOLVED,WONTFIX,Sync telemetry shouldn't ignore TelemetryController.submitExternalPing promise, ---,P3,normal
1369790,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,Onboarding fox head should respect blank new tab page preference, ---,P3,normal
1370051,Firefox,Bookmarks & History,nobody,RESOLVED,WONTFIX,Places - Deleting folder of livemarks - throws an errors, ---,P3,normal
1370157,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,setup onboarding l10n repo, ---,P3,normal
1370407,Firefox,Sync,nobody,RESOLVED,INVALID,Update sync unit tests that use legacy extensions, ---,P3,normal
1370543,Firefox,Address Bar,nobody,RESOLVED,INVALID,The search suggestions hint does not fit the window (if the window's width is less than 400 pixels), ---,P3,normal
1370783,Firefox,Tabbed Browser,nobody,RESOLVED,INACTIVE,netwerk/test/browser/browser_child_resource.js disabled on Linux64 debug due to | uncaught exception - Error: Assertion failure at assert@chrome://browser/content/tabbrowser.xml:4227:25, ---,P3,normal
1371340,Firefox,PDF Viewer,nobody,RESOLVED,WORKSFORME,PDF.js shouldn't load anything before opening and painting the first browser window, ---,P3, --
1372374,Firefox,Search,nobody,RESOLVED,WORKSFORME,Awesomebar search onboarding feels slow, ---,P3,normal
1372536,Firefox,Address Bar,nobody,RESOLVED,WONTFIX,The search suggestions hint is not displayed 4 time if the window is unfocused, ---,P3,normal
1372730,Firefox,General,nobody,RESOLVED,INVALID,Browser disappears during a flash download/install on tablets, ---,P3,normal
1373084,Firefox,Sync,nobody,RESOLVED,INCOMPLETE,Intermittent services/sync/tests/unit/test_declined.js | application crashed [unknown top frame], ---,P3,normal
1373533,Firefox,Sync,nobody,RESOLVED,INCOMPLETE,Intermittent browser/components/syncedtabs/test/browser/browser_sidebar_syncedtabslist.js | tabs disabled panel is selected - false == true - JS frame :: chrome://mochitests/content/browser/browser/components/syncedtabs/test/browser/browser_sidebar_synced, ---,P3,normal
1373613,Firefox,New Tab Page,nobody,RESOLVED,WORKSFORME,moz-extension urls should not be added to Newtab page (topSites), ---,P3,normal
1373740,Firefox,Address Bar,nobody,RESOLVED,DUPLICATE,Firefox should support tab to search like Chromium, ---,P3,normal
1373855,Firefox,Address Bar,nobody,RESOLVED,INVALID,Blank space showing up below search engine icons, ---,P3,normal
1373872,Firefox,Site Identity,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/siteIdentity/browser_identityBlock_focus.js | Test timed out - Found a tab after previous test timed out: about:blank, ---,P3,normal
1373920,Firefox,Keyboard Navigation,nobody,RESOLVED,INVALID,Searching on YouTube videos with new design calls both Find Bar and Fullscreen Mode and closes them immediately, ---,P3,normal
1373990,Firefox,Search,nobody,RESOLVED,INVALID,One-off search buttons separators don't have the same width if DPI > 100%, ---,P3,normal
1374608,Firefox,Toolbars and Customization,nobody,RESOLVED,WONTFIX,reconsider the priority order of menu item displayed on hamburger menu., ---,P3,normal
1374800,Firefox,Bookmarks & History,nobody,RESOLVED,INVALID,Favicons Flickering in UI with the Activity Stream Test Pilot, ---,P3,major
1374850,Firefox,Address Bar,nobody,RESOLVED,INVALID,%20 replaced by spaces when copying out of location bar, ---,P3,normal
1375020,Firefox,Preferences,nobody,RESOLVED,INVALID,"Menu For Network and Proxy and so no , defekt", ---,P3,normal
1375215,Firefox,Sync,nobody,RESOLVED,WORKSFORME,Remove remaining loop spinning from engine.js, ---,P3,normal
1375982,Firefox,Sync,nobody,RESOLVED,WORKSFORME,Sync Corrupts Bookmarks, ---,P3,normal
1376351,Firefox,Session Restore,nobody,RESOLVED,DUPLICATE,FF should after restart load the pages new, ---,P3,normal
1376711,Firefox,Sync,nobody,RESOLVED,INCOMPLETE,Intermittent services/sync/tests/unit/test_errorhandler_sync_checkServerError.js | application crashed [unknown top frame], ---,P3,normal
1377021,Firefox,Preferences,nobody,RESOLVED,INVALID,Update UI components to align the visual spec., ---,P3,normal
1377071,Firefox,Tabbed Browser,nobody,RESOLVED,INVALID,'Nightly' title is displayed in Window menu for new tabs, ---,P3,normal
1377171,Firefox,Tours,nobody,RESOLVED,DUPLICATE,UITour highlight incorrectly shifted, ---,P3,normal
1377175,Firefox,Sync,nobody,RESOLVED,DUPLICATE,Sync doesn't rewrite non-tag folder queries, ---,P3,normal
1377330,Firefox,Preferences,nobody,RESOLVED,INVALID,Update sub-dialogs to match spec., ---,P3,normal
1377361,Firefox,Preferences,nobody,RESOLVED,WORKSFORME,Intermittent browser/components/preferences/in-content-new/tests/browser_masterpassword.js | A promise chain failed to handle a rejection: results is null - rejection date: Thu Jun 29 2017 23:51:13 GMT+0000 (UTC) - stack: null - false == true, ---,P3,normal
1377881,Firefox,New Tab Page,nobody,RESOLVED,INCOMPLETE,"Intermittent browser/base/content/test/newtab/browser_newtab_bug725996.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -", ---,P3,normal
1378296,Firefox,Address Bar,nobody,RESOLVED,DUPLICATE,URL Bar Spoof, ---,P3,normal
1378777,Firefox,Sync,nobody,RESOLVED,DUPLICATE,Opening a remote tab should restore more tab state, ---,P3,normal
1378932,Firefox,Preferences,nobody,RESOLVED,WORKSFORME,Intermittent browser/components/preferences/in-content/tests/browser_advanced_update.js | A promise chain failed to handle a rejection: results is null - stack: null, ---,P3,normal
1378998,Firefox,New Tab Page,nobody,RESOLVED,DUPLICATE,"Onboarding - Check if ""set as default browser"" menu is already open", ---,P3,minor
1379431,Firefox,Address Bar,nobody,RESOLVED,DUPLICATE,Figure out DELETE key handling in the popup and the input field, ---,P3,normal
1379457,Firefox,Preferences,nobody,RESOLVED,WORKSFORME,Intermittent browser/components/preferences/in-content-new/tests/browser_password_management.js | A promise chain failed to handle a rejection: results is null - stack: null, ---,P3,normal
1379479,Firefox,Preferences,nobody,RESOLVED,WORKSFORME,Intermittent browser/components/preferences/in-content/tests/browser_defaultbrowser_alwayscheck.js | application timed out after 330 seconds with no output, ---,P3,normal
1380049,Firefox,Address Bar,nobody,RESOLVED,WORKSFORME,URL bar autofill/autocomplete result sometimes conflicts with top Awesomebar match, ---,P3,normal
1380516,Firefox,Sync,nobody,RESOLVED,INCOMPLETE,Intermittent services/sync/tests/unit/test_tab_store.js | application crashed [@ XUL + 0x3238ba9], ---,P3,critical
1380538,Firefox,Address Bar,nobody,RESOLVED,INVALID,Clear the selected one-off search button when typing, ---,P3,normal
1380608,Firefox,Bookmarks & History,nobody,RESOLVED,DUPLICATE,Intermittent browser_bookmark_popup.js | Test timed out - | Found a tab after previous test timed out: about:home -, ---,P3,normal
1380715,Firefox,Untriaged,nobody,RESOLVED,WONTFIX,Crash in firefox@0x1c69c, ---,P3,critical
1380999,Firefox,Bookmarks & History,nobody,RESOLVED,WORKSFORME,Bookmark toolbar is very slow to render if there are many bookmarks, ---,P3,normal
1381162,Firefox,Bookmarks & History,nobody,RESOLVED,DUPLICATE,Bookmarks menu is slow to appear, ---,P3,normal
1381697,Firefox,New Tab Page,nobody,RESOLVED,INCOMPLETE,Intermittent browser/base/content/test/newtab/browser_newtab_perwindow_private_browsing.js | leaked 2 window(s) until shutdown [url = about:privatebrowsing], ---,P3,normal
1381866,Firefox,Private Browsing,nobody,RESOLVED,DUPLICATE,Opening a private window opens a normal window instead if initial -private (opened via command line) window was closed, ---,P3,normal
1382108,Firefox,Bookmarks & History,nobody,RESOLVED,WONTFIX,"NL(s) in description-field(s) of bookmark(s) corrupt HTML-bookmark file, FF Sync, Xmarks, and makes Quickfox editor unusable", ---,P3,normal
1382121,Firefox,Address Bar,nobody,RESOLVED,DUPLICATE,Consider an undo buffer per tab instead of a single one for the awesomebar, ---,P3,normal
1382496,Firefox,Address Bar,nobody,RESOLVED,INCOMPLETE,"Intermittent browser/base/content/test/urlbar/browser_urlbarAutoFillTrimURLs.js | Autofilled value is as expected for search 'au' - Got au, expected autofilltrimurl.com/", ---,P3,normal
1382967,Firefox,New Tab Page,nobody,RESOLVED,WORKSFORME,Allow to remove default sites from newtab, ---,P3,normal
1383488,Firefox,Sync,nobody,RESOLVED,INVALID,Trailing whitespace in Sync source code, ---,P3,normal
1383832,Firefox,Sync,nobody,RESOLVED,DUPLICATE,Tab sync races with session store, ---,P3,normal
1383839,Firefox,General,nobody,RESOLVED,INVALID,Default Browser & Sync are marked as complete when selected (Tour Overlay), ---,P3,normal
1383939,Firefox,New Tab Page,nobody,RESOLVED,INVALID,Ability to customize the onboarding tour within a partner distribution, ---,P3,normal
1384290,Firefox,New Tab Page,nobody,RESOLVED,WORKSFORME,"New Tab with Activity Stream triggers ""busy"" cursor on Windows 10", ---,P3,normal
1384600,Firefox,Preferences,nobody,RESOLVED,INVALID,The focus ring does not include the whole field, ---,P3,normal
1384620,Firefox,Sync,nobody,RESOLVED,DUPLICATE,Cross-device passwords data loss, ---,P3,normal
1384974,Firefox,New Tab Page,nobody,RESOLVED,WORKSFORME,"Activity Stream re-enables the ""Recommended by Pocket"" section", ---,P3,normal
1385064,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,Don't show the 'Recommended by Pocket' section to users if they have 'Search' and 'Top Sites' disabled, ---,P3,normal
1385247,Firefox,Toolbars and Customization,nobody,RESOLVED,WORKSFORME,Hamburger menu is wrongly displayed if the FF window is moved in the middle of the screen, ---,P3,minor
1385564,Firefox,Protections UI,nobody,RESOLVED,WORKSFORME,Blocking googletagmanager slows down AMD's community forum, ---,P3,normal
1385778,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,Do not enable Pocket suggested sites for users who set browser.newtabpage.enhanced to false, ---,P3,normal
1386004,Firefox,Theme,nobody,RESOLVED,DUPLICATE,Use theming API for Photon Dark and Light themes, ---,P3,normal
1386051,Firefox,Preferences,nobody,RESOLVED,DUPLICATE,Remove support for browser.preferences.useOldOrganization, ---,P3,normal
1386548,Firefox,Address Bar,nobody,RESOLVED,WORKSFORME,[meta] Improve restriction characters in the Location Bar, ---,P3,normal
1386573,Firefox,PDF Viewer,nobody,RESOLVED,DUPLICATE,PDF.js prints documents rendered as plain images, ---,P3,normal
1387132,Firefox,Toolbars and Customization,nobody,RESOLVED,DUPLICATE,Test pilot icon only has light icon, ---,P3,normal
1387463,Firefox,New Tab Page,nobody,RESOLVED,DUPLICATE,Pressing escape should close the onboarding tour, ---,P3,normal
1387705,Firefox,Theme,nobody,RESOLVED,DUPLICATE,Inconsistent use of folder icon in add/edit bookmark popup, ---,P3,normal
1387766,Firefox,Menus,nobody,RESOLVED,INVALID,Burger menu not responding, ---,P3,normal
1388201,Firefox,Address Bar,nobody,RESOLVED,WORKSFORME,Duplicate entries in location bar for tabs open on other devices, ---,P3,normal
1388297,Firefox,Session Restore,nobody,RESOLVED,WONTFIX,Firefox does not allow reopening closed tabs that were about:newtab, ---,P3,normal
1388491,Firefox,Extension Compatibility,nobody,RESOLVED,WORKSFORME,RemoteAddonsChild.jsm should not be loaded when shims aren't enabled, ---,P3,normal
1388575,Firefox,Search,nobody,RESOLVED,DUPLICATE,About:home / About:newtab Search Suggest Pop-up Doesn't Have a Fixed Width, ---,P3,normal
1388886,Firefox,File Handling,nobody,RESOLVED,INCOMPLETE,preview file (document) only, ---,P3,normal
1389633,Firefox,Theme,nobody,RESOLVED,WONTFIX,"When using Windows Classic theme in Windows 7, separators in bookmarks toolbar are invisible", ---,P3,normal
1389639,Firefox,Tabbed Browser,nobody,RESOLVED,WORKSFORME,"When sizing the window small with one tab, the right scroll arrow is enabled but doesn't do anything", ---,P3,normal
1389677,Firefox,PDF Viewer,nobody,RESOLVED,DUPLICATE,Printing PDF to PDF results in missing glyphs, ---,P3,normal
1389761,Firefox,Untriaged,nobody,RESOLVED,INCOMPLETE,Memory limitation/internal handling makes FF slow over time, ---,P3,normal
1390056,Firefox,New Tab Page,nobody,RESOLVED,INVALID,Don't use pointer cursor in about:newtab for elements other then links, ---,P3,normal
1390207,Firefox,New Tab Page,nobody,RESOLVED,DUPLICATE,New tab is empty if click [+] button very early after launch browser, ---,P3,minor
1390629,Firefox,Toolbars and Customization,nobody,RESOLVED,DUPLICATE,Library window should disable most of the 'view' menu because it isn't functional in the library window, ---,P3,normal
1390630,Firefox,Bookmarks & History,nobody,RESOLVED,WORKSFORME,"Library -> ""Open All In Tabs"" is missing the # of items that will be opened if selected.", ---,P3,normal
1391119,Firefox,Preferences,nobody,RESOLVED,DUPLICATE,Button to change device name for Firefox Sync is offset from input box, ---,P3,normal
1391229,Firefox,New Tab Page,nobody,RESOLVED,DUPLICATE,blank new tab page briefly renders non-blank new tab page, ---,P3,normal
1391235,Firefox,Menus,nobody,RESOLVED,WORKSFORME,"hamburger menu panel shrinks on ""more"" and ""library"" options", ---,P3,normal
1391391,Firefox,Theme,nobody,RESOLVED,DUPLICATE,URL bar drop down shows shadow outside window, ---,P3,normal
1391608,Firefox,File Handling,nobody,RESOLVED,DUPLICATE,Files without extension no longer open with associated application, ---,P3,normal
1391625,Firefox,Bookmarks & History,nobody,RESOLVED,DUPLICATE,"Sidebar items spacing should change according to ""Density"" option", ---,P3,normal
1391686,Firefox,Address Bar,nobody,RESOLVED,WORKSFORME,Entering international domain name in address bar doesn't load the site but instead google searches it, ---,P3,normal
1391817,Firefox,PDF Viewer,nobody,RESOLVED,DUPLICATE,Msg about incorrect showing PDF with JS for autoprint, ---,P3,normal
1392025,Firefox,Bookmarks & History,nobody,RESOLVED,DUPLICATE,"Bookmarks in the ""Bookmarks manager"" should indicate their location (""path to"")", ---,P3,normal
1392489,Firefox,Tabbed Browser,nobody,RESOLVED,WONTFIX,List all Tabs View Port indicator should be positioned the left side of site favicon instead far right of the popup., ---,P3,normal
1392514,Firefox,Tabbed Browser,nobody,RESOLVED,DUPLICATE,container tab not working in private mode, ---,P3,normal
1393021,Firefox,Bookmarks & History,nobody,RESOLVED,DUPLICATE,Drag and drop bookmarks doesn't work properly when copying from one instance of the browser to another, ---,P3,normal
1393059,Firefox,Address Bar,nobody,RESOLVED,WORKSFORME,"Location bar shouldn't change/lose selection if the window loses and regains focus, even if browser.urlbar.clickSelectsAll is true", ---,P3,normal
1393898,Firefox,Address Bar,nobody,RESOLVED,INVALID,Reader Mode: Switching between reader mode causes some jumpy looking behavior with the icons, ---,P3,normal
1394012,Firefox,Tabbed Browser,nobody,RESOLVED,DUPLICATE,No tab title for about:blank tabs after session restore, ---,P3,normal
1394383,Firefox,Search,nobody,RESOLVED,WONTFIX,"Hovering the Search Engines from the Search Suggestions menu in about:newtab or about:home does not change the ""Search for <keyword> with:"" string", ---,P3,normal
1395485,Firefox,Sync,nobody,RESOLVED,WONTFIX,Having accounts.firefox.com in history with an old UID will disconnect Sync as a thumbnail is generated or the URL is selected from the awesomebar, ---,P3,normal
1395821,Firefox,Address Bar,nobody,RESOLVED,DUPLICATE,"entered URLs can be removed from the location bar, lost forever", ---,P3,normal
1396272,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,"Create an ""activity-stream-abouthome"" source for Search Telemetry", ---,P3,normal
1396979,Firefox,Tabbed Browser,nobody,RESOLVED,DUPLICATE,Switching to/from customize tab causes tabstrip to scroll, ---,P3,normal
1397154,Firefox,Address Bar,nobody,RESOLVED,WONTFIX,Intermittent browser/components/urlbar/tests/legacy/browser_urlbarSearchSuggestions_opt-out.js | Test timed out -, ---,P3,normal
1397248,Firefox,Search,nobody,RESOLVED,WORKSFORME,The One-Off search 2nd line buttons are not visible in the search bar when switching OS themes, ---,P3,normal
1397364,Firefox,Sync,nobody,RESOLVED,WORKSFORME,"Suddenly, sign-in into SYNC  works only for a current session and  I have to sign-in every time I start my browser.", ---,P3,major
1397365,Firefox,Tabbed Browser,nobody,RESOLVED,DUPLICATE,Set nodefaultsrc on the initial browser, ---,P3,normal
1397835,Firefox,Preferences,nobody,RESOLVED,DUPLICATE,difficult to scroll preferences with page up/down keys, ---,P3,normal
1398093,Firefox,Untriaged,nobody,RESOLVED,WORKSFORME,Link that opens in new tab doesn't always load, ---,P3,normal
1398126,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,"If more than 12 Top Sites are pinned (Pin + Add), dismissing one does not bring back a previously pinned website", ---,P3,normal
1398332,Firefox,Theme,nobody,RESOLVED,INVALID,4 different styles of folder icons on Windows, ---,P3,normal
1398407,Firefox,Tours,nobody,RESOLVED,DUPLICATE,tour indicator always appears, ---,P3,normal
1398475,Firefox,Tours,nobody,RESOLVED,WONTFIX,Add option to cancel the Firefox Tour on about:newtab, ---,P3,normal
1398837,Firefox,Bookmarks & History,nobody,RESOLVED,DUPLICATE,Bookmarks toolbar menu is laggy, ---,P3,normal
1399044,Firefox,Tabbed Browser,nobody,RESOLVED,WORKSFORME,Favicon not visible in newly opened blank tab (both via Ctrl-T and the new tab button), ---,P3,normal
1399601,Firefox,Migration,nobody,RESOLVED,DUPLICATE,Intermittent test_refresh_firefox.py TestFirefoxRefresh.testReset | application crashed [@ RunWatchdog], ---,P3,critical
1399957,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,"Onboarding snippets should have a 1-hour delay if they are closed via the ""x"" on the snippet", ---,P3,normal
1399986,Firefox,Tabbed Browser,nobody,RESOLVED,WORKSFORME,[MacOS] Difficulty switching between tabs, ---,P3,normal
1400182,Firefox,New Tab Page,nobody,RESOLVED,INVALID,"The first searched keywords are not redisplayed when clicking the ""Back"" button after a search was performed", ---,P3,normal
1400335,Firefox,Toolbars and Customization,nobody,RESOLVED,WONTFIX,"With ""opt-out-search-comp-beta-1"" shield study active, Customize view is malfunctioning", ---,P3,normal
1400356,Firefox,Protections UI,nobody,RESOLVED,DUPLICATE,Tracking protection : keraunos.org twitter news feed doesn't work, ---,P3,normal
1400679,Firefox,Site Identity,nobody,RESOLVED,WONTFIX,allow all storage to be blocked on a site-by-site basis with optional click-to-activate, ---,P3,normal
1400710,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,[macOS] [Photon] Opening a New Tab flickers, ---,P3,normal
1400803,Firefox,File Handling,nobody,RESOLVED,DUPLICATE,e10s break external protocol handler functionality, ---,P3,normal
1401355,Firefox,Menus,nobody,RESOLVED,INVALID,"right click menu S L O W ... and sometimes the left click contents menu (file, edit ... etc) also delayed. Any Help? This occurred after the latest 55.03 update.", ---,P3,normal
1401408,Firefox,Tabbed Browser,nobody,RESOLVED,DUPLICATE,"If you set Container plus button option to 1, you can't open a default container tab", ---,P3,normal
1401525,Firefox,Search,nobody,RESOLVED,WORKSFORME,"Intermittent browser/modules/test/browser_UsageTelemetry.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -", ---,P3,normal
1401533,Firefox,New Tab Page,nobody,RESOLVED,DUPLICATE,Allow the user to choose a custom number of columns and rows for Top Sites and Highlights on the New Tab page, ---,P3,normal
1401694,Firefox,Tours,nobody,RESOLVED,DUPLICATE,Tracking protection tour popup button block outside of parent, ---,P3,normal
1401846,Firefox,Tabbed Browser,nobody,RESOLVED,WORKSFORME,Fix the race condition between tabbrowser and tabbox constructors, ---,P3,normal
1402195,Firefox,Preferences,nobody,RESOLVED,INVALID,Can not enter Chinese name when new container on Linux platform, ---,P3,normal
1402291,Firefox,Address Bar,nobody,RESOLVED,WORKSFORME,Selected suggestion was disappeared in location bar when go to  a new tab then back to the previous tab, ---,P3,normal
1402345,Firefox,Installer,nobody,RESOLVED,DUPLICATE,Cancelling the Firefox installer can be confusing, ---,P3,normal
1402353,Firefox,Installer,nobody,RESOLVED,DUPLICATE,"The user should be able to dismiss the ""For some reason, we could not install Firefox"" pop-up message", ---,P3,normal
1402615,Firefox,Downloads Panel,nobody,RESOLVED,WORKSFORME,Pressing the download button inidicates the hover state of the first download in the panel, ---,P3,normal
1402794,Firefox,New Tab Page,nobody,RESOLVED,DUPLICATE,New Page mishandles 'file:' protocol references when adding local files to the 'Top Sites' group, ---,P3,normal
1402800,Firefox,New Tab Page,nobody,RESOLVED,DUPLICATE,Thumbnails for local files don't work properly, ---,P3,normal
1403219,Firefox,General,nobody,RESOLVED,DUPLICATE,Popup blocker is blocking the Gmail popout compose window, ---,P3,major
1403253,Firefox,Address Bar,nobody,RESOLVED,WORKSFORME,"[macOS] The Location Bar Result List Drop Down Menu disappears, when you scroll", ---,P3,normal
1403445,Firefox,Site Identity,nobody,RESOLVED,WORKSFORME,Add better UI indicators that cookie settings were changed from the default., ---,P3,normal
1403878,Firefox,Toolbars and Customization,nobody,RESOLVED,DUPLICATE,Hide toolbars does not work if URL bar was focused when toggling fullscreen mode, ---,P3,normal
1404017,Firefox,Private Browsing,nobody,RESOLVED,DUPLICATE,Pref for fingerprinting resistance in private browsing mode, ---,P3,normal
1404685,Firefox,Theme,nobody,RESOLVED,WONTFIX,Icons for feed items in Live Bookmarks are not in Photon style, ---,P3,normal
1405029,Firefox,Preferences,nobody,RESOLVED,INVALID,Can't disable container tabs in preferences, ---,P3,normal
1405442,Firefox,Tabbed Browser,nobody,RESOLVED,DUPLICATE,discardBrowser not working for many tabs that have onbeforeunload event handler, ---,P3,normal
1405671,Firefox,Search,nobody,RESOLVED,DUPLICATE,Remove the search service synchronous initialization code paths, ---,P3,normal
1406126,Firefox,PDF Viewer,nobody,RESOLVED,DUPLICATE,PDF does not show when opening a link to pdf, ---,P3,normal
1406544,Firefox,Address Bar,nobody,RESOLVED,DUPLICATE,cookies sent along with query suggestions request., ---,P3,normal
1406566,Firefox,General,nobody,RESOLVED,INVALID,Animations for back and forward mouse/trackpad gestures broken, ---,P3,normal
1406744,Firefox,Bookmarks & History,nobody,RESOLVED,WORKSFORME,Opening two tabs with the same URL when browser.tabs.loadBookmarksInTabs is set to true., ---,P3,normal
1406775,Firefox,Menus,nobody,RESOLVED,INVALID,'About Firefox' option missing from Help section of Menu, ---,P3,normal
1406966,Firefox,Theme,nobody,RESOLVED,INACTIVE,Firefox should use UI animations more often/consistently, ---,P3,normal
1407202,Firefox,General,nobody,RESOLVED,WONTFIX,[Meta] Desktop Progressive Web App Support, ---,P3,normal
1407731,Firefox,Sync,nobody,RESOLVED,DUPLICATE,Remove weak reupload for creation dates, ---,P3,normal
1408446,Firefox,Tabbed Browser,nobody,RESOLVED,WORKSFORME,Add-ons that open Windows can get an empty window, ---,P3,major
1408605,Firefox,Site Identity,nobody,RESOLVED,INVALID,"[Photon UI feedback] Bad visual balance of icons in ""info"" part of URL bar", ---,P3,normal
1408815,Firefox,Menus,nobody,RESOLVED,WORKSFORME,"Session Restore for multiple windows via ""Close all windows"" on taskbar closes each window independently, causing only last window closed to restore", ---,P3,major
1408869,Firefox,Screenshots,nobody,RESOLVED,INCOMPLETE,screren shot fails /near the buttom/, ---,P3,normal
1409020,Firefox,Bookmarks & History,nobody,RESOLVED,WONTFIX,Can't paste bookmarked websites into folders, ---,P3,normal
1409043,Firefox,Tours,nobody,RESOLVED,WORKSFORME,[Linux] Onboarding tour highlight is faulty, ---,P3,major
1409615,Firefox,Tabbed Browser,nobody,RESOLVED,DUPLICATE,Tab text misaligned when containing East Asian text, ---,P3,normal
1409715,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,A top site can also be displayed in the Highlights section, ---,P3,normal
1410075,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,Multiple issues generated by https://mondaynote.com/teslas-new-car-smell-315c72c955d3 Pocket recommendation, ---,P3,normal
1410161,Firefox,Sync,nobody,RESOLVED,INVALID,Get sync_ping_schema.json into mozilla-pipeline-schemas, ---,P3,normal
1410373,Firefox,New Tab Page,nobody,RESOLVED,INVALID,"Add automated test for ""Top Sites - Edit menu - Dismiss item""", ---,P3,normal
1410377,Firefox,New Tab Page,nobody,RESOLVED,INVALID,"Add automated test for ""Top Sites - Edit menu - Edit Top Site name""", ---,P3,normal
1410804,Firefox,New Tab Page,nobody,RESOLVED,DUPLICATE,"Add automated test for ""Top Sites - Edit menu - Overlay and UI""", ---,P3,normal
1411396,Firefox,General,nobody,RESOLVED,DUPLICATE,[e10s] Form control required popup doesn't follow input when scrolling, ---,P3,normal
1412557,Firefox,Theme,nobody,RESOLVED,WONTFIX,[macOS] Regression: Window Control Buttons are 1px lower now than before, ---,P3,normal
1412628,Firefox,Session Restore,nobody,RESOLVED,DUPLICATE,window not restored to correct position, ---,P3,normal
1412975,Firefox,Theme,nobody,RESOLVED,DUPLICATE,The star in the bookmark popup is not HiDPI on Windows 10, ---,P3,normal
1413233,Firefox,Address Bar,nobody,RESOLVED,INVALID,The navigation bar buttons/search suggestion panel are moved to the left side if Firefox is resized to the minimum width, ---,P3,normal
1413249,Firefox,Protections UI,nobody,RESOLVED,WORKSFORME,FANDOM wiki links don't work in Firefox for Android with tracking protection, ---,P3,normal
1414393,Firefox,Search,nobody,RESOLVED,DUPLICATE,Cleanup encoding in nsSearchService, ---,P3,normal
1414985,Firefox,Theme,nobody,RESOLVED,WORKSFORME,Fix box-shadow position of alltabs-item[tabIsVisible] in RTL locales, ---,P3,normal
1415111,Firefox,Session Restore,nobody,RESOLVED,INVALID,Zoom preferences lost after restart, ---,P3,normal
1415467,Firefox,Search,nobody,RESOLVED,WONTFIX,Export hybrid version of follow-on search add-on to mozilla-central, ---,P3,normal
1415874,Firefox,Site Identity,nobody,RESOLVED,DUPLICATE,Add the canvas/extractData permission to SitePermissions.jsm when privacy.resistFingerprinting is set to true, ---,P3,normal
1416325,Firefox,Normandy Client,nobody,RESOLVED,DUPLICATE,Race condition on first run for recipes targeting  pcd, ---,P3,normal
1416931,Firefox,Tours,nobody,RESOLVED,DUPLICATE,"UITour.getConfiguration(""appinfo"") should use UpdateUtils.getUpdateChannel for 'defaultUpdateChannel'", ---,P3,normal
1417096,Firefox,Downloads Panel,nobody,RESOLVED,DUPLICATE,"firefox ""Download"" bug  , ""Delete files stealthily""", ---,P3,normal
1417147,Firefox,Search,nobody,RESOLVED,DUPLICATE,Firefox could automatically switch to e.g. Duckduckgo whenever the user is in incognito mode, ---,P3,normal
1417210,Firefox,Preferences,nobody,RESOLVED,DUPLICATE,new tab animation is janky when open about:preferences from hamburger menu, ---,P3,normal
1417303,Firefox,Tours,nobody,RESOLVED,DUPLICATE,`Show Library Menu` shows up an indicator in the wrong place, ---,P3,normal
1417441,Firefox,New Tab Page,nobody,RESOLVED,WONTFIX,Tab Homepage Feature Request, ---,P3,normal
1417461,Firefox,Theme,nobody,RESOLVED,DUPLICATE,Leftmost tab missing its left border if tabstrip is present, ---,P3,normal
1417742,Firefox,New Tab Page,nobody,RESOLVED,DUPLICATE,New tab page not completely blank even with all boxes unchecked, ---,P3,normal
1417816,Firefox,Bookmarks & History,nobody,RESOLVED,WONTFIX,"""Open all in tabs"" menu is disabled when right click on  Live Bookmark folder", ---,P3,normal
1418251,Firefox,Address Bar,nobody,RESOLVED,DUPLICATE,Unable to open URL when autocomplete is disabled, ---,P3,normal
1419700,Firefox,Migration,nobody,RESOLVED,DUPLICATE,Add an async function to instead of `migrator.sourceProfiles`, ---,P3,normal
